acceso_id,pagina_actual,frecuencia_uso,tiempo_desde_ultimo_acceso,reemplazo
3891,41,94,82,1
3892,36,75,600,0
3893,14,84,227,1
3894,34,75,677,0
3895,26,75,809,0
3896,16,75,778,1
3897,41,95,522,1
3898,18,72,96,0
3899,5,80,983,1
3900,24,81,139,1
3901,21,71,464,0
3902,16,76,391,0
3903,4,88,168,1
3904,34,76,596,0
3905,46,81,30,1
3906,41,96,229,1
3907,8,87,953,0
3908,4,89,944,0
3909,5,81,548,1
3910,18,73,206,0
3911,29,77,92,1
3912,38,75,537,0
3913,29,78,541,0
3914,6,72,403,0
3915,36,76,440,1
3916,17,78,768,0
3917,20,85,394,0
3918,8,88,36,0
3919,28,80,723,1
3920,26,76,958,0
3921,34,77,676,0
3922,5,82,476,0
3923,17,79,322,1
3924,9,86,866,0
3925,23,69,654,1
3926,15,68,459,1
3927,29,79,816,1
3928,45,74,669,1
3929,30,94,439,1
3930,49,85,424,1
3931,23,70,795,0
3932,35,105,982,0
3933,16,77,730,1
3934,38,76,161,1
3935,41,97,213,1
3936,24,82,743,1
3937,32,76,852,1
3938,3,95,751,1
3939,5,83,521,1
3940,24,83,916,1
3941,41,98,55,1
3942,40,80,853,0
3943,44,80,228,1
3944,33,56,101,0
3945,38,77,971,1
3946,49,86,643,1
3947,11,80,821,0
3948,38,78,45,1
3949,15,69,756,0
3950,33,57,658,1
3951,6,73,302,0
3952,0,73,8,0
3953,4,90,193,0
3954,1,92,165,1
3955,24,84,208,0
3956,0,74,104,0
3957,20,86,142,0
3958,43,74,817,0
3959,13,77,688,1
3960,49,87,259,1
3961,6,74,568,0
3962,41,99,283,0
3963,4,91,352,1
3964,16,78,913,1
3965,28,81,200,1
3966,22,63,64,1
3967,24,85,184,1
3968,25,83,528,1
3969,25,84,291,1
3970,4,92,838,0
3971,16,79,476,0
3972,36,77,34,1
3973,44,81,42,1
3974,25,85,565,0
3975,17,80,590,1
3976,15,70,261,0
3977,43,75,871,0
3978,2,76,811,0
3979,20,87,856,1
3980,2,77,484,1
3981,5,84,997,1
3982,46,82,453,0
3983,40,81,586,1
3984,1,93,858,0
3985,29,80,245,0
3986,17,81,377,0
3987,4,93,913,0
3988,12,85,582,1
3989,37,73,806,1
3990,33,58,937,0
3991,32,77,954,1
3992,9,87,566,1
3993,19,76,823,1
3994,28,82,686,1
3995,42,95,4,1
3996,45,75,210,1
3997,39,63,143,0
3998,11,81,832,0
3999,38,79,742,0
4000,38,80,281,0
4001,18,74,132,0
4002,15,71,926,1
4003,35,106,930,1
4004,5,85,81,1
4005,43,76,325,1
4006,0,75,544,0
4007,28,83,320,1
4008,47,83,214,1
4009,14,85,329,1
4010,26,77,50,1
4011,40,82,278,0
4012,3,96,324,0
4013,47,84,213,1
4014,39,64,460,1
4015,22,64,921,0
4016,33,59,185,1
4017,14,86,33,1
4018,15,72,962,0
4019,9,88,349,1
4020,19,77,136,0
4021,34,78,720,0
4022,38,81,776,0
4023,29,81,881,0
4024,3,97,368,1
4025,11,82,399,0
4026,17,82,215,0
4027,33,60,800,1
4028,24,86,807,0
4029,21,72,110,0
4030,41,100,538,1
4031,17,83,776,0
4032,36,78,993,1
4033,22,65,102,1
4034,32,78,670,1
4035,6,75,738,0
4036,37,74,55,0
4037,17,84,813,0
4038,23,71,895,0
4039,2,78,26,1
4040,36,79,947,1
4041,18,75,870,1
4042,35,107,990,1
4043,3,98,171,1
4044,46,83,158,1
4045,45,76,642,1
4046,42,96,588,0
4047,20,88,842,1
4048,25,86,928,1
4049,20,89,285,0
4050,18,76,305,1
4051,20,90,646,1
4052,37,75,899,1
4053,40,83,71,0
4054,17,85,956,0
4055,31,72,57,0
4056,22,66,270,0
4057,28,84,960,0
4058,11,83,313,0
4059,9,89,621,0
4060,48,67,528,0
4061,43,77,408,0
4062,19,78,774,1
4063,30,95,938,0
4064,24,87,116,1
4065,44,82,430,0
4066,27,74,615,1
4067,33,61,538,1
4068,37,76,351,1
4069,16,80,531,1
4070,6,76,711,0
4071,2,79,890,1
4072,16,81,348,1
4073,13,78,984,0
4074,27,75,479,1
4075,18,77,37,1
4076,7,76,298,0
4077,7,77,802,0
4078,30,96,275,1
4079,34,79,487,0
4080,31,73,121,1
4081,10,86,677,0
4082,42,97,318,0
4083,24,88,285,1
4084,33,62,872,1
4085,46,84,869,1
4086,39,65,744,0
4087,17,86,898,1
4088,20,91,405,1
4089,39,66,775,1
4090,38,82,62,0
4091,34,80,248,1
4092,24,89,441,0
4093,48,68,862,1
4094,49,88,228,0
4095,35,108,881,0
4096,31,74,251,1
4097,40,84,143,1
4098,28,85,977,1
4099,37,77,792,1
4100,48,69,235,1
4101,1,94,337,0
4102,35,109,43,0
4103,8,89,793,1
4104,42,98,625,0
4105,41,101,104,1
4106,28,86,936,0
4107,20,92,10,0
4108,2,80,956,0
4109,26,78,289,1
4110,8,90,99,1
4111,40,85,206,0
4112,15,73,83,1
4113,2,81,113,0
4114,42,99,591,0
4115,35,110,634,1
4116,9,90,437,0
4117,21,73,770,1
4118,49,89,281,1
4119,46,85,68,0
4120,28,87,203,1
4121,3,99,332,1
4122,41,102,605,1
4123,14,87,885,1
4124,10,87,766,0
4125,29,82,742,1
4126,48,70,226,0
4127,17,87,91,0
4128,37,78,481,1
4129,35,111,115,0
4130,17,88,209,0
4131,39,67,88,0
4132,5,86,89,0
4133,42,100,631,0
4134,46,86,689,1
4135,48,71,968,0
4136,20,93,452,0
4137,21,74,209,1
4138,22,67,895,0
4139,2,82,195,0
4140,27,76,699,1
4141,13,79,199,1
4142,36,80,412,1
4143,2,83,515,1
4144,0,76,119,0
4145,17,89,994,0
4146,17,90,440,0
4147,32,79,676,0
4148,31,75,440,1
4149,10,88,643,0
4150,34,81,416,0
4151,0,77,338,1
4152,41,103,895,1
4153,34,82,630,0
4154,36,81,477,0
4155,31,76,845,1
4156,32,80,217,0
4157,25,87,474,0
4158,37,79,640,0
4159,45,77,92,0
4160,24,90,999,1
4161,6,77,376,1
4162,26,79,24,1
4163,8,91,779,1
4164,39,68,579,1
4165,15,74,759,1
4166,2,84,1000,1
4167,2,85,720,1
4168,28,88,383,1
4169,36,82,388,1
4170,27,77,752,1
4171,22,68,823,1
4172,25,88,144,1
4173,2,86,908,1
4174,19,79,971,0
4175,4,94,167,1
4176,36,83,931,0
4177,41,104,873,1
4178,6,78,372,0
4179,3,100,519,1
4180,17,91,19,0
4181,25,89,376,0
4182,27,78,349,1
4183,17,92,789,1
4184,14,88,333,1
4185,19,80,772,0
4186,7,78,828,1
4187,5,87,615,0
4188,4,95,473,0
4189,38,83,727,0
4190,49,90,174,1
4191,36,84,594,0
4192,31,77,733,0
4193,0,78,276,1
4194,0,79,567,1
4195,49,91,811,0
4196,9,91,48,1
4197,13,80,866,0
4198,44,83,243,0
4199,17,93,620,0
4200,32,81,845,0
4201,6,79,474,0
4202,7,79,224,1
4203,33,63,833,0
4204,8,92,164,0
4205,30,97,691,0
4206,13,81,404,0
4207,7,80,973,1
4208,31,78,29,1
4209,31,79,450,0
4210,23,72,369,0
4211,39,69,553,1
4212,45,78,330,1
4213,41,105,578,1
4214,5,88,287,1
4215,6,80,701,0
4216,49,92,909,0
4217,27,79,66,1
4218,4,96,866,0
4219,30,98,390,0
4220,8,93,203,0
4221,26,80,698,0
4222,44,84,221,1
4223,44,85,921,0
4224,36,85,395,1
4225,43,78,346,1
4226,47,85,692,0
4227,11,84,757,1
4228,4,97,263,1
4229,28,89,793,0
4230,29,83,979,0
4231,38,84,217,1
4232,0,80,27,1
4233,23,73,787,1
4234,22,69,57,0
4235,22,70,710,1
4236,45,79,531,0
4237,35,112,198,0
4238,47,86,965,0
4239,5,89,38,0
4240,5,90,326,0
4241,34,83,502,0
4242,26,81,16,0
4243,34,84,990,0
4244,32,82,748,1
4245,15,75,348,1
4246,27,80,280,1
4247,31,80,483,0
4248,33,64,259,0
4249,15,76,793,1
4250,29,84,950,0
4251,41,106,444,0
4252,15,77,531,0
4253,11,85,649,1
4254,47,87,872,0
4255,19,81,720,0
4256,27,81,161,0
4257,33,65,923,1
4258,26,82,296,1
4259,11,86,762,0
4260,6,81,787,0
4261,38,85,183,0
4262,17,94,170,1
4263,8,94,152,0
4264,13,82,893,1
4265,7,81,15,0
4266,0,81,727,1
4267,46,87,757,1
4268,35,113,946,0
4269,31,81,409,1
4270,5,91,722,0
4271,20,94,831,1
4272,16,82,120,0
4273,40,86,489,1
4274,30,99,219,0
4275,16,83,477,0
4276,20,95,714,0
4277,41,107,936,0
4278,25,90,755,0
4279,26,83,264,0
4280,23,74,74,0
4281,39,70,426,0
4282,17,95,759,1
4283,1,95,174,0
4284,27,82,699,0
4285,0,82,787,0
4286,18,78,925,0
4287,21,75,925,0
4288,47,88,448,0
4289,31,82,738,0
4290,36,86,790,1
4291,1,96,790,1
4292,13,83,51,0
4293,3,101,64,0
4294,14,89,850,1
4295,14,90,257,0
4296,19,82,516,1
4297,44,86,835,1
4298,23,75,756,0
4299,28,90,752,0
4300,6,82,908,1
4301,42,101,827,1
4302,17,96,423,0
4303,31,83,24,0
4304,11,87,388,0
4305,22,71,696,0
4306,39,71,746,1
4307,48,72,974,0
4308,0,83,162,1
4309,26,84,299,0
4310,41,108,902,1
4311,11,88,673,1
4312,13,84,386,0
4313,49,93,967,0
4314,2,87,811,1
4315,35,114,258,1
4316,40,87,502,1
4317,16,84,757,1
4318,45,80,13,1
4319,35,115,475,0
4320,31,84,226,1
4321,9,92,49,0
4322,38,86,573,0
4323,29,85,242,0
4324,18,79,533,0
4325,46,88,603,1
4326,24,91,849,1
4327,41,109,177,1
4328,20,96,561,0
4329,0,84,633,1
4330,48,73,221,1
4331,28,91,561,0
4332,0,85,706,1
4333,14,91,591,1
4334,1,97,571,1
4335,46,89,257,0
4336,11,89,828,0
4337,28,92,508,1
4338,47,89,3,1
4339,36,87,384,0
4340,22,72,107,1
4341,36,88,483,0
4342,10,89,572,0
4343,28,93,395,0
4344,46,90,521,1
4345,1,98,658,1
4346,21,76,343,1
4347,19,83,277,0
4348,24,92,666,1
4349,19,84,348,1
4350,0,86,216,0
4351,10,90,220,1
4352,21,77,3,0
4353,38,87,237,0
4354,43,79,451,1
4355,49,94,361,0
4356,28,94,279,1
4357,12,86,731,1
4358,37,80,745,1
4359,22,73,621,0
4360,3,102,962,0
4361,14,92,946,1
4362,38,88,464,0
4363,46,91,601,1
4364,45,81,575,0
4365,7,82,48,0
4366,21,78,357,0
4367,16,85,463,1
4368,42,102,439,1
4369,9,93,561,1
4370,43,80,588,1
4371,16,86,756,1
4372,22,74,324,1
4373,43,81,12,0
4374,0,87,227,0
4375,37,81,588,1
4376,27,83,485,0
4377,12,87,151,0
4378,28,95,657,0
4379,44,87,19,1
4380,13,85,207,1
4381,28,96,946,1
4382,38,89,402,1
4383,25,91,731,1
4384,30,100,557,0
4385,30,101,558,1
4386,36,89,599,0
4387,12,88,177,1
4388,36,90,68,0
4389,41,110,50,0
4390,41,111,928,1
4391,44,88,933,1
4392,0,88,743,1
4393,34,85,28,1
4394,35,116,423,1
4395,35,117,540,0
4396,24,93,792,1
4397,38,90,789,1
4398,11,90,389,1
4399,0,89,212,1
4400,1,99,890,1
4401,28,97,44,1
4402,3,103,990,1
4403,42,103,596,0
4404,5,92,3,0
4405,39,72,883,1
4406,8,95,946,1
4407,44,89,347,0
4408,41,112,402,0
4409,19,85,469,0
4410,23,76,57,0
4411,43,82,167,1
4412,11,91,200,1
4413,35,118,497,1
4414,15,78,854,0
4415,2,88,50,0
4416,44,90,414,0
4417,47,90,983,1
4418,33,66,311,1
4419,45,82,785,1
4420,30,102,625,1
4421,16,87,147,1
4422,24,94,799,0
4423,4,98,778,1
4424,20,97,356,0
4425,20,98,536,1
4426,20,99,735,1
4427,9,94,731,0
4428,9,95,837,1
4429,4,99,840,1
4430,38,91,976,0
4431,49,95,734,1
4432,43,83,949,0
4433,6,83,458,0
4434,47,91,448,1
4435,12,89,746,0
4436,28,98,235,1
4437,41,113,445,1
4438,34,86,909,0
4439,24,95,83,1
4440,27,84,449,0
4441,49,96,0,0
4442,16,88,351,0
4443,41,114,232,1
4444,3,104,803,1
4445,18,80,506,1
4446,32,83,893,0
4447,39,73,595,1
4448,22,75,390,0
4449,27,85,501,1
4450,3,105,980,1
4451,43,84,989,1
4452,13,86,398,1
4453,1,100,536,0
4454,44,91,137,0
4455,23,77,457,1
4456,13,87,275,0
4457,36,91,298,0
4458,5,93,815,0
4459,28,99,13,0
4460,12,90,600,1
4461,1,101,142,0
4462,4,100,693,1
4463,27,86,823,0
4464,22,76,339,0
4465,30,103,345,0
4466,41,115,957,1
4467,21,79,864,0
4468,19,86,605,1
4469,24,96,748,1
4470,10,91,508,0
4471,9,96,389,0
4472,5,94,548,1
4473,4,101,880,0
4474,36,92,942,1
4475,37,82,198,1
4476,19,87,428,0
4477,40,88,522,0
4478,7,83,974,0
4479,1,102,118,1
4480,0,90,628,1
4481,44,92,419,0
4482,3,106,314,1
4483,18,81,341,1
4484,33,67,751,1
4485,7,84,667,1
4486,29,86,756,0
4487,40,89,377,1
4488,11,92,396,1
4489,39,74,623,1
4490,3,107,542,0
4491,16,89,406,1
4492,20,100,389,1
4493,32,84,690,1
4494,38,92,391,1
4495,7,85,247,1
4496,24,97,447,0
4497,33,68,425,1
4498,28,100,986,0
4499,41,116,346,1
4500,34,87,646,0
4501,3,108,593,1
4502,44,93,103,1
4503,11,93,16,0
4504,23,78,783,1
4505,13,88,257,1
4506,3,109,894,0
4507,17,97,406,1
4508,31,85,797,1
4509,13,89,125,0
4510,47,92,387,0
4511,45,83,743,1
4512,44,94,569,0
4513,10,92,982,0
4514,44,95,784,0
4515,16,90,324,1
4516,10,93,482,1
4517,33,69,367,1
4518,21,80,433,0
4519,40,90,4,1
4520,40,91,444,1
4521,4,102,327,0
4522,16,91,44,0
4523,39,75,527,1
4524,26,85,185,0
4525,11,94,197,0
4526,35,119,320,0
4527,40,92,354,0
4528,8,96,72,1
4529,32,85,973,1
4530,35,120,161,1
4531,9,97,577,1
4532,2,89,457,0
4533,19,88,857,1
4534,31,86,32,1
4535,12,91,83,0
4536,1,103,167,0
4537,7,86,93,0
4538,9,98,693,0
4539,14,93,158,0
4540,13,90,575,1
4541,10,94,521,0
4542,15,79,10,1
4543,49,97,363,0
4544,43,85,355,0
4545,35,121,661,1
4546,42,104,769,1
4547,37,83,938,0
4548,38,93,341,1
4549,41,117,637,1
4550,30,104,349,0
4551,40,93,674,0
4552,36,93,152,0
4553,13,91,967,1
4554,6,84,696,1
4555,36,94,322,0
4556,44,96,919,1
4557,1,104,703,0
4558,48,74,112,0
4559,5,95,623,0
4560,17,98,3,1
4561,0,91,133,0
4562,19,89,880,1
4563,44,97,519,1
4564,30,105,869,0
4565,26,86,253,0
4566,23,79,950,0
4567,38,94,606,1
4568,24,98,756,1
4569,34,88,325,1
4570,2,90,967,1
4571,30,106,225,0
4572,41,118,851,0
4573,15,80,485,1
4574,6,85,813,0
4575,19,90,260,1
4576,42,105,559,1
4577,26,87,722,0
4578,32,86,105,1
4579,6,86,20,0
4580,39,76,595,0
4581,15,81,802,1
4582,14,94,991,1
4583,46,92,559,0
4584,45,84,324,1
4585,13,92,366,0
4586,23,80,215,0
4587,1,105,2,0
4588,4,103,358,1
4589,8,97,38,1
4590,14,95,468,0
4591,32,87,318,0
4592,29,87,599,1
4593,43,86,508,0
4594,15,82,718,1
4595,39,77,651,1
4596,14,96,526,1
4597,15,83,607,0
4598,14,97,481,0
4599,39,78,272,1
4600,3,110,899,0
4601,32,88,292,0
4602,4,104,208,1
4603,37,84,201,1
4604,47,93,245,1
4605,2,91,86,1
4606,30,107,296,1
4607,34,89,976,1
4608,27,87,366,1
4609,3,111,710,1
4610,22,77,685,1
4611,35,122,534,0
4612,13,93,657,1
4613,34,90,229,1
4614,41,119,835,1
4615,8,98,305,0
4616,24,99,754,0
4617,17,99,514,0
4618,36,95,382,1
4619,15,84,49,0
4620,17,100,299,1
4621,15,85,464,1
4622,33,70,469,0
4623,27,88,656,0
4624,35,123,21,0
4625,43,87,779,0
4626,33,71,732,0
4627,8,99,801,1
4628,12,92,787,0
4629,11,95,88,0
4630,3,112,503,1
4631,0,92,136,1
4632,45,85,240,0
4633,24,100,712,0
4634,14,98,180,0
4635,3,113,201,1
4636,20,101,139,1
4637,46,93,344,0
4638,2,92,229,1
4639,32,89,477,0
4640,6,87,209,1
4641,15,86,876,0
4642,19,91,330,1
4643,33,72,668,0
4644,49,98,181,1
4645,29,88,191,1
4646,7,87,273,1
4647,32,90,728,0
4648,11,96,586,0
4649,41,120,657,1
4650,31,87,490,1
4651,35,124,704,0
4652,15,87,32,0
4653,19,92,213,0
4654,31,88,805,1
4655,27,89,989,1
4656,32,91,710,0
4657,40,94,597,1
4658,18,82,632,0
4659,31,89,125,0
4660,39,79,239,1
4661,49,99,874,0
4662,35,125,410,1
4663,4,105,403,1
4664,44,98,218,1
4665,18,83,614,0
4666,32,92,85,0
4667,43,88,304,0
4668,36,96,503,0
4669,43,89,129,0
4670,14,99,752,1
4671,10,95,564,0
4672,30,108,548,1
4673,3,114,677,1
4674,0,93,994,1
4675,31,90,600,1
4676,39,80,360,0
4677,18,84,656,0
4678,19,93,348,0
4679,47,94,559,0
4680,26,88,967,0
4681,32,93,368,1
4682,44,99,733,0
4683,48,75,159,1
4684,42,106,850,0
4685,25,92,956,1
4686,15,88,719,1
4687,45,86,915,1
4688,32,94,393,0
4689,39,81,510,1
4690,0,94,464,0
4691,23,81,293,1
4692,41,121,76,1
4693,4,106,477,1
4694,30,109,152,0
4695,2,93,259,1
4696,19,94,984,1
4697,27,90,992,0
4698,2,94,168,0
4699,12,93,519,0
4700,25,93,291,0
4701,10,96,526,0
4702,31,91,728,1
4703,48,76,968,1
4704,34,91,345,0
4705,16,92,588,0
4706,7,88,997,0
4707,41,122,753,0
4708,22,78,879,1
4709,16,93,807,1
4710,40,95,234,0
4711,0,95,16,1
4712,12,94,259,0
4713,33,73,409,0
4714,46,94,173,0
4715,8,100,737,1
4716,7,89,708,1
4717,41,123,663,0
4718,38,95,236,1
4719,49,100,380,0
4720,5,96,663,0
4721,7,90,236,0
4722,42,107,419,0
4723,3,115,980,1
4724,33,74,113,1
4725,16,94,763,0
4726,15,89,465,1
4727,35,126,830,0
4728,49,101,946,0
4729,46,95,785,0
4730,40,96,636,1
4731,3,116,720,1
4732,15,90,552,1
4733,13,94,291,0
4734,49,102,784,0
4735,0,96,16,1
4736,20,102,628,0
4737,44,100,500,0
4738,38,96,743,1
4739,11,97,711,1
4740,28,101,266,1
4741,48,77,416,0
4742,42,108,838,1
4743,18,85,24,0
4744,35,127,68,0
4745,32,95,186,1
4746,14,100,89,0
4747,23,82,625,1
4748,4,107,699,1
4749,0,97,638,1
4750,45,87,694,0
4751,36,97,249,0
4752,28,102,424,1
4753,33,75,467,0
4754,27,91,217,1
4755,1,106,269,0
4756,16,95,907,1
4757,21,81,848,1
4758,34,92,582,0
4759,1,107,673,1
4760,27,92,792,1
4761,1,108,402,0
4762,7,91,339,1
4763,41,124,162,0
4764,2,95,563,1
4765,13,95,15,0
4766,28,103,375,0
4767,6,88,783,1
4768,38,97,518,0
4769,43,90,188,1
4770,13,96,287,1
4771,31,92,856,1
4772,26,89,589,1
4773,8,101,322,1
4774,44,101,176,0
4775,32,96,838,0
4776,18,86,751,1
4777,33,76,951,1
4778,36,98,932,0
4779,17,101,527,1
4780,2,96,811,1
4781,11,98,491,0
4782,10,97,173,1
4783,19,95,771,1
4784,28,104,821,0
4785,24,101,320,1
4786,42,109,759,1
4787,21,82,868,0
4788,10,98,930,1
4789,32,97,534,0
4790,7,92,371,0
4791,2,97,644,0
4792,27,93,596,1
4793,5,97,423,0
4794,45,88,165,1
4795,8,102,717,1
4796,3,117,901,0
4797,39,82,165,1
4798,40,97,543,1
4799,43,91,374,0
4800,41,125,97,1
4801,34,93,178,1
4802,36,99,612,0
4803,4,108,737,1
4804,16,96,962,0
4805,37,85,102,0
4806,35,128,512,1
4807,32,98,98,1
4808,18,87,566,0
4809,32,99,632,0
4810,10,99,492,1
4811,42,110,950,1
4812,12,95,621,0
4813,10,100,698,1
4814,12,96,661,0
4815,7,93,888,0
4816,16,97,834,1
4817,42,111,585,1
4818,44,102,799,0
4819,20,103,272,1
4820,20,104,283,1
4821,26,90,937,0
4822,3,118,68,0
4823,31,93,455,0
4824,28,105,462,0
4825,49,103,747,1
4826,17,102,3,0
4827,44,103,265,1
4828,20,105,705,0
4829,36,100,510,0
4830,23,83,627,1
4831,15,91,552,1
4832,4,109,722,0
4833,36,101,890,1
4834,26,91,46,1
4835,11,99,94,0
4836,25,94,849,0
4837,16,98,408,1
4838,11,100,292,0
4839,48,78,585,0
4840,20,106,113,1
4841,7,94,226,1
4842,39,83,332,1
4843,26,92,747,0
4844,3,119,534,1
4845,21,83,343,1
4846,5,98,481,0
4847,13,97,125,0
4848,32,100,460,1
4849,20,107,997,0
4850,43,92,37,0
4851,45,89,176,0
4852,13,98,690,0
4853,26,93,787,0
4854,39,84,916,1
4855,36,102,254,1
4856,7,95,123,0
4857,41,126,813,1
4858,36,103,558,1
4859,42,112,698,1
4860,48,79,465,0
4861,17,103,349,0
4862,45,90,333,1
4863,21,84,173,0
4864,22,79,593,1
4865,4,110,598,1
4866,25,95,471,1
4867,17,104,697,0
4868,41,127,757,1
4869,42,113,367,1
4870,18,88,809,0
4871,46,96,880,1
4872,48,80,167,0
4873,2,98,806,0
4874,48,81,730,1
4875,17,105,541,1
4876,6,89,586,0
4877,35,129,78,0
4878,19,96,28,1
4879,28,106,123,0
4880,27,94,727,1
4881,18,89,69,1
4882,12,97,446,0
4883,42,114,58,1
4884,15,92,462,1
4885,20,108,257,0
4886,2,99,863,0
4887,14,101,440,1
4888,14,102,549,0
4889,43,93,451,1
4890,1,109,637,1
4891,47,95,877,1
4892,39,85,383,0
4893,17,106,28,0
4894,19,97,717,1
4895,43,94,353,1
4896,37,86,426,0
4897,23,84,113,1
4898,2,100,124,1
4899,22,80,511,0
4900,42,115,673,1
4901,29,89,913,0
4902,32,101,568,1
4903,19,98,1000,0
4904,25,96,855,1
4905,25,97,640,0
4906,12,98,517,1
4907,8,103,61,1
4908,6,90,973,1
4909,17,107,406,0
4910,19,99,461,1
4911,15,93,822,0
4912,48,82,306,1
4913,18,90,649,0
4914,20,109,505,1
4915,38,98,287,1
4916,35,130,629,1
4917,2,101,440,0
4918,18,91,455,1
4919,34,94,56,0
4920,9,99,389,1
4921,31,94,872,1
4922,45,91,804,0
4923,2,102,456,0
4924,11,101,634,0
4925,19,100,180,0
4926,11,102,248,0
4927,21,85,747,1
4928,1,110,906,1
4929,35,131,707,0
4930,21,86,468,1
4931,36,104,650,0
4932,41,128,553,1
4933,41,129,773,1
4934,3,120,552,1
4935,36,105,650,1
4936,11,103,912,0
4937,18,92,480,0
4938,15,94,302,1
4939,40,98,624,1
4940,34,95,145,0
4941,45,92,191,0
4942,15,95,304,1
4943,25,98,677,0
4944,26,94,415,1
4945,37,87,608,0
4946,13,99,823,1
4947,22,81,808,1
4948,8,104,575,1
4949,26,95,278,0
4950,27,95,439,1
4951,33,77,396,1
4952,42,116,710,0
4953,32,102,625,1
4954,45,93,331,0
4955,9,100,726,0
4956,27,96,214,0
4957,8,105,552,1
4958,37,88,751,1
4959,43,95,100,1
4960,9,101,468,1
4961,41,130,589,0
4962,42,117,779,0
4963,40,99,808,1
4964,43,96,80,0
4965,25,99,910,1
4966,3,121,524,0
4967,30,110,367,1
4968,16,99,773,0
4969,45,94,319,1
4970,48,83,740,0
4971,30,111,278,1
4972,19,101,673,1
4973,7,96,181,0
4974,2,103,771,1
4975,40,100,974,0
4976,38,99,722,0
4977,48,84,614,1
4978,27,97,717,1
4979,38,100,492,0
4980,16,100,614,0
4981,46,97,661,0
4982,47,96,518,1
4983,35,132,489,0
4984,33,78,437,0
4985,30,112,747,1
4986,1,111,781,0
4987,18,93,161,1
4988,49,104,670,1
4989,12,99,311,1
4990,10,101,802,1
4991,12,100,208,0
4992,5,99,180,0
4993,19,102,36,1
4994,41,131,687,1
4995,42,118,761,0
4996,39,86,816,0
4997,24,102,704,1
4998,34,96,406,0
4999,35,133,611,0
5000,35,134,659,1
5001,25,100,449,0
5002,46,98,115,1
5003,41,132,317,0
5004,27,98,679,0
5005,26,96,842,0
5006,25,101,353,1
5007,23,85,419,1
5008,42,119,143,0
5009,2,104,408,1
5010,47,97,602,0
5011,42,120,138,0
5012,23,86,341,0
5013,25,102,328,0
5014,43,97,860,0
5015,6,91,34,1
5016,40,101,716,1
5017,37,89,529,0
5018,27,99,334,0
5019,30,113,704,0
5020,33,79,376,1
5021,12,101,776,1
5022,20,110,967,1
5023,13,100,328,1
5024,2,105,365,1
5025,35,135,638,0
5026,7,97,469,1
5027,26,97,392,1
5028,36,106,11,1
5029,1,112,648,0
5030,12,102,93,0
5031,42,121,878,1
5032,36,107,901,0
5033,40,102,245,1
5034,8,106,836,0
5035,12,103,745,0
5036,17,108,818,1
5037,24,103,803,0
5038,32,103,717,1
5039,45,95,851,1
5040,36,108,981,1
5041,4,111,847,0
5042,16,101,380,1
5043,44,104,240,0
5044,16,102,683,1
5045,6,92,206,0
5046,35,136,911,0
5047,42,122,527,1
5048,14,103,83,1
5049,31,95,438,0
5050,20,111,175,1
5051,18,94,438,0
5052,7,98,110,1
5053,35,137,692,0
5054,34,97,265,1
5055,12,104,571,1
5056,9,102,557,1
5057,47,98,35,1
5058,4,112,995,0
5059,9,103,799,1
5060,34,98,816,0
5061,42,123,518,1
5062,35,138,205,1
5063,47,99,542,0
5064,11,104,900,0
5065,6,93,739,1
5066,8,107,895,1
5067,6,94,483,1
5068,5,100,215,0
5069,25,103,524,1
5070,6,95,217,1
5071,7,99,346,1
5072,22,82,389,1
5073,34,99,385,1
5074,21,87,817,0
5075,42,124,772,1
5076,1,113,425,1
5077,34,100,791,0
5078,46,99,322,1
5079,1,114,933,1
5080,46,100,546,0
5081,38,101,54,0
5082,43,98,608,0
5083,40,103,377,1
5084,44,105,531,1
5085,42,125,862,0
5086,48,85,161,1
5087,0,98,529,1
5088,20,112,773,0
5089,13,101,960,0
5090,41,133,553,0
5091,2,106,128,1
5092,4,113,925,1
5093,45,96,898,0
5094,39,87,367,0
5095,13,102,169,1
5096,4,114,731,1
5097,28,107,975,1
5098,38,102,581,0
5099,49,105,314,0
5100,37,90,115,1
5101,3,122,209,0
5102,20,113,58,1
5103,30,114,724,0
5104,3,123,349,0
5105,41,134,60,0
5106,36,109,915,1
5107,40,104,679,0
5108,17,109,538,0
5109,46,101,971,0
5110,39,88,507,0
5111,44,106,500,0
5112,42,126,374,0
5113,48,86,169,0
5114,34,101,611,1
5115,47,100,400,1
5116,29,90,630,0
5117,18,95,731,0
5118,9,104,427,1
5119,48,87,541,0
5120,40,105,113,1
5121,40,106,386,0
5122,35,139,371,0
5123,18,96,90,1
5124,7,100,742,0
5125,23,87,68,0
5126,23,88,426,0
5127,6,96,411,1
5128,10,102,342,0
5129,2,107,537,0
5130,24,104,483,0
5131,27,100,429,1
5132,29,91,395,1
5133,14,104,99,0
5134,0,99,848,1
5135,29,92,514,0
5136,45,97,778,0
5137,12,105,169,0
5138,44,107,720,1
5139,41,135,397,0
5140,10,103,845,1
5141,13,103,857,0
5142,49,106,779,1
5143,2,108,316,0
5144,47,101,588,1
5145,41,136,622,0
5146,23,89,51,1
5147,18,97,42,1
5148,36,110,463,1
5149,21,88,646,0
5150,22,83,249,0
5151,2,109,646,0
5152,23,90,355,0
5153,24,105,398,0
5154,36,111,272,0
5155,20,114,50,1
5156,4,115,221,0
5157,35,140,199,1
5158,33,80,59,1
